"","trap","number","date","region","region_name"
"3590","NW1",1,2024-05-27,"NW","NW1"
"3591","NW2",0,2024-05-27,"NW","NW2"
"3592","NW3",1,2024-05-27,"NW","NW3"
"3593","NW4",2,2024-05-27,"NW","NW4"
"3594","NW5",1,2024-05-27,"NW","NW5"
"3595","NW6",0,2024-05-27,"NW","NW6"
"3596","NW7",NA,2024-05-27,"NW","NW7"
"3597","SW1",1,2024-05-27,"SW","SW1"
"3598","SW2",1,2024-05-27,"SW","SW2"
"3599","SW3",3,2024-05-27,"SW","SW3"
"3600","SW4",0,2024-05-27,"SW","SW4"
"3601","SW5",0,2024-05-27,"SW","SW5"
"3602","SW6",2,2024-05-27,"SW","SW6"
"3603","SW7",1,2024-05-27,"SW","SW7"
"3604","NE1",1,2024-05-27,"NE","NE1"
"3605","NE2",3,2024-05-27,"NE","NE2"
"3606","NE3",1,2024-05-27,"NE","NE3"
"3607","NE4",0,2024-05-27,"NE","NE4"
"3608","NE5",0,2024-05-27,"NE","NE5"
"3609","NE6",1,2024-05-27,"NE","NE6"
"3610","NE7",2,2024-05-27,"NE","NE7"
"3611","SE1",1,2024-05-27,"SE","SE1"
"3612","SE2",2,2024-05-27,"SE","SE2"
"3613","SE3",1,2024-05-27,"SE","SE3"
"3614","SE4",2,2024-05-27,"SE","SE4"
"3615","SE5",1,2024-05-27,"SE","SE5"
"3616","SE6",0,2024-05-27,"SE","SE6"
"3617","SE7",0,2024-05-27,"SE","SE7"
"3618","aa",8,2024-05-27,"Out of City Limits","Lilyfield"
"3619","bb",4,2024-05-27,"Out of City Limits","North Perimeter"
"3620","cc",3,2024-05-27,"Out of City Limits","West St. Paul"
"3621","dd",0,2024-05-27,"Out of City Limits","East St. Paul"
"3622","ee",2,2024-05-27,"Out of City Limits","Springfield"
"3623","ff",9,2024-05-27,"Out of City Limits","Ritchot"
"3624","gg",0,2024-05-27,"Out of City Limits","MacDonald"
"3625","hh",4,2024-05-27,"Out of City Limits","Headingly"
"3626","ii",1,2024-05-27,"Out of City Limits","Rosser"
"3627","NW1",0,2024-05-24,"NW","NW1"
"3628","NW2",0,2024-05-24,"NW","NW2"
"3629","NW3",0,2024-05-24,"NW","NW3"
"3630","NW4",0,2024-05-24,"NW","NW4"
"3631","NW5",0,2024-05-24,"NW","NW5"
"3632","NW6",0,2024-05-24,"NW","NW6"
"3633","NW7",0,2024-05-24,"NW","NW7"
"3634","SW1",0,2024-05-24,"SW","SW1"
"3635","SW2",0,2024-05-24,"SW","SW2"
"3636","SW3",0,2024-05-24,"SW","SW3"
"3637","SW4",0,2024-05-24,"SW","SW4"
"3638","SW5",0,2024-05-24,"SW","SW5"
"3639","SW6",0,2024-05-24,"SW","SW6"
"3640","SW7",0,2024-05-24,"SW","SW7"
"3641","NE1",0,2024-05-24,"NE","NE1"
"3642","NE2",0,2024-05-24,"NE","NE2"
"3643","NE3",0,2024-05-24,"NE","NE3"
"3644","NE4",0,2024-05-24,"NE","NE4"
"3645","NE5",0,2024-05-24,"NE","NE5"
"3646","NE6",0,2024-05-24,"NE","NE6"
"3647","NE7",0,2024-05-24,"NE","NE7"
"3648","SE1",0,2024-05-24,"SE","SE1"
"3649","SE2",0,2024-05-24,"SE","SE2"
"3650","SE3",0,2024-05-24,"SE","SE3"
"3651","SE4",0,2024-05-24,"SE","SE4"
"3652","SE5",0,2024-05-24,"SE","SE5"
"3653","SE6",0,2024-05-24,"SE","SE6"
"3654","SE7",0,2024-05-24,"SE","SE7"
"3655","aa",1,2024-05-24,"Out of City Limits","Lilyfield"
"3656","bb",1,2024-05-24,"Out of City Limits","North Perimeter"
"3657","cc",NA,2024-05-24,"Out of City Limits","West St. Paul"
"3658","dd",1,2024-05-24,"Out of City Limits","East St. Paul"
"3659","ee",0,2024-05-24,"Out of City Limits","Springfield"
"3660","ff",0,2024-05-24,"Out of City Limits","Ritchot"
"3661","gg",0,2024-05-24,"Out of City Limits","MacDonald"
"3662","hh",0,2024-05-24,"Out of City Limits","Headingly"
"3663","ii",0,2024-05-24,"Out of City Limits","Rosser"
"3664","NW1",0,2024-05-22,"NW","NW1"
"3665","NW2",0,2024-05-22,"NW","NW2"
"3666","NW3",0,2024-05-22,"NW","NW3"
"3667","NW4",0,2024-05-22,"NW","NW4"
"3668","NW5",0,2024-05-22,"NW","NW5"
"3669","NW6",0,2024-05-22,"NW","NW6"
"3670","NW7",0,2024-05-22,"NW","NW7"
"3671","SW1",0,2024-05-22,"SW","SW1"
"3672","SW2",1,2024-05-22,"SW","SW2"
"3673","SW3",1,2024-05-22,"SW","SW3"
"3674","SW4",0,2024-05-22,"SW","SW4"
"3675","SW5",0,2024-05-22,"SW","SW5"
"3676","SW6",0,2024-05-22,"SW","SW6"
"3677","SW7",0,2024-05-22,"SW","SW7"
"3678","NE1",0,2024-05-22,"NE","NE1"
"3679","NE2",1,2024-05-22,"NE","NE2"
"3680","NE3",0,2024-05-22,"NE","NE3"
"3681","NE4",0,2024-05-22,"NE","NE4"
"3682","NE5",0,2024-05-22,"NE","NE5"
"3683","NE6",0,2024-05-22,"NE","NE6"
"3684","NE7",1,2024-05-22,"NE","NE7"
"3685","SE1",0,2024-05-22,"SE","SE1"
"3686","SE2",0,2024-05-22,"SE","SE2"
"3687","SE3",0,2024-05-22,"SE","SE3"
"3688","SE4",1,2024-05-22,"SE","SE4"
"3689","SE5",0,2024-05-22,"SE","SE5"
"3690","SE6",0,2024-05-22,"SE","SE6"
"3691","SE7",0,2024-05-22,"SE","SE7"
"3692","aa",2,2024-05-22,"Out of City Limits","Lilyfield"
"3693","bb",5,2024-05-22,"Out of City Limits","North Perimeter"
"3694","cc",1,2024-05-22,"Out of City Limits","West St. Paul"
"3695","dd",0,2024-05-22,"Out of City Limits","East St. Paul"
"3696","ee",1,2024-05-22,"Out of City Limits","Springfield"
"3697","ff",1,2024-05-22,"Out of City Limits","Ritchot"
"3698","gg",0,2024-05-22,"Out of City Limits","MacDonald"
"3699","hh",0,2024-05-22,"Out of City Limits","Headingly"
"3700","ii",1,2024-05-22,"Out of City Limits","Rosser"
"3701","NW1",0,2024-05-17,"NW","NW1"
"3702","NW2",0,2024-05-17,"NW","NW2"
"3703","NW3",0,2024-05-17,"NW","NW3"
"3704","NW4",0,2024-05-17,"NW","NW4"
"3705","NW5",0,2024-05-17,"NW","NW5"
"3706","NW6",0,2024-05-17,"NW","NW6"
"3707","NW7",0,2024-05-17,"NW","NW7"
"3708","SW1",1,2024-05-17,"SW","SW1"
"3709","SW2",0,2024-05-17,"SW","SW2"
"3710","SW3",1,2024-05-17,"SW","SW3"
"3711","SW4",0,2024-05-17,"SW","SW4"
"3712","SW5",0,2024-05-17,"SW","SW5"
"3713","SW6",0,2024-05-17,"SW","SW6"
"3714","SW7",0,2024-05-17,"SW","SW7"
"3715","NE1",0,2024-05-17,"NE","NE1"
"3716","NE2",1,2024-05-17,"NE","NE2"
"3717","NE3",NA,2024-05-17,"NE","NE3"
"3718","NE4",0,2024-05-17,"NE","NE4"
"3719","NE5",0,2024-05-17,"NE","NE5"
"3720","NE6",0,2024-05-17,"NE","NE6"
"3721","NE7",1,2024-05-17,"NE","NE7"
"3722","SE1",0,2024-05-17,"SE","SE1"
"3723","SE2",0,2024-05-17,"SE","SE2"
"3724","SE3",0,2024-05-17,"SE","SE3"
"3725","SE4",0,2024-05-17,"SE","SE4"
"3726","SE5",0,2024-05-17,"SE","SE5"
"3727","SE6",0,2024-05-17,"SE","SE6"
"3728","SE7",0,2024-05-17,"SE","SE7"
"3729","aa",0,2024-05-17,"Out of City Limits","Lilyfield"
"3730","bb",2,2024-05-17,"Out of City Limits","North Perimeter"
"3731","cc",2,2024-05-17,"Out of City Limits","West St. Paul"
"3732","dd",0,2024-05-17,"Out of City Limits","East St. Paul"
"3733","ee",0,2024-05-17,"Out of City Limits","Springfield"
"3734","ff",1,2024-05-17,"Out of City Limits","Ritchot"
"3735","gg",1,2024-05-17,"Out of City Limits","MacDonald"
"3736","hh",1,2024-05-17,"Out of City Limits","Headingly"
"3737","ii",0,2024-05-17,"Out of City Limits","Rosser"
"3738","NW1",0,2024-05-15,"NW","NW1"
"3739","NW2",0,2024-05-15,"NW","NW2"
"3740","NW3",0,2024-05-15,"NW","NW3"
"3741","NW4",0,2024-05-15,"NW","NW4"
"3742","NW5",0,2024-05-15,"NW","NW5"
"3743","NW6",0,2024-05-15,"NW","NW6"
"3744","NW7",0,2024-05-15,"NW","NW7"
"3745","SW1",0,2024-05-15,"SW","SW1"
"3746","SW2",0,2024-05-15,"SW","SW2"
"3747","SW3",1,2024-05-15,"SW","SW3"
"3748","SW4",0,2024-05-15,"SW","SW4"
"3749","SW5",0,2024-05-15,"SW","SW5"
"3750","SW6",0,2024-05-15,"SW","SW6"
"3751","SW7",0,2024-05-15,"SW","SW7"
"3752","NE1",0,2024-05-15,"NE","NE1"
"3753","NE2",1,2024-05-15,"NE","NE2"
"3754","NE3",0,2024-05-15,"NE","NE3"
"3755","NE4",0,2024-05-15,"NE","NE4"
"3756","NE5",0,2024-05-15,"NE","NE5"
"3757","NE6",0,2024-05-15,"NE","NE6"
"3758","NE7",0,2024-05-15,"NE","NE7"
"3759","SE1",0,2024-05-15,"SE","SE1"
"3760","SE2",0,2024-05-15,"SE","SE2"
"3761","SE3",0,2024-05-15,"SE","SE3"
"3762","SE4",0,2024-05-15,"SE","SE4"
"3763","SE5",0,2024-05-15,"SE","SE5"
"3764","SE6",0,2024-05-15,"SE","SE6"
"3765","SE7",0,2024-05-15,"SE","SE7"
"3766","aa",1,2024-05-15,"Out of City Limits","Lilyfield"
"3767","bb",1,2024-05-15,"Out of City Limits","North Perimeter"
"3768","cc",0,2024-05-15,"Out of City Limits","West St. Paul"
"3769","dd",0,2024-05-15,"Out of City Limits","East St. Paul"
"3770","ee",0,2024-05-15,"Out of City Limits","Springfield"
"3771","ff",0,2024-05-15,"Out of City Limits","Ritchot"
"3772","gg",2,2024-05-15,"Out of City Limits","MacDonald"
"3773","hh",0,2024-05-15,"Out of City Limits","Headingly"
"3774","ii",0,2024-05-15,"Out of City Limits","Rosser"
"3775","NW1",1,2024-05-13,"NW","NW1"
"3776","NW2",0,2024-05-13,"NW","NW2"
"3777","NW3",0,2024-05-13,"NW","NW3"
"3778","NW4",1,2024-05-13,"NW","NW4"
"3779","NW5",0,2024-05-13,"NW","NW5"
"3780","NW6",0,2024-05-13,"NW","NW6"
"3781","NW7",0,2024-05-13,"NW","NW7"
"3782","SW1",0,2024-05-13,"SW","SW1"
"3783","SW2",0,2024-05-13,"SW","SW2"
"3784","SW3",1,2024-05-13,"SW","SW3"
"3785","SW4",0,2024-05-13,"SW","SW4"
"3786","SW5",0,2024-05-13,"SW","SW5"
"3787","SW6",0,2024-05-13,"SW","SW6"
"3788","SW7",0,2024-05-13,"SW","SW7"
"3789","NE1",0,2024-05-13,"NE","NE1"
"3790","NE2",0,2024-05-13,"NE","NE2"
"3791","NE3",0,2024-05-13,"NE","NE3"
"3792","NE4",0,2024-05-13,"NE","NE4"
"3793","NE5",0,2024-05-13,"NE","NE5"
"3794","NE6",0,2024-05-13,"NE","NE6"
"3795","NE7",0,2024-05-13,"NE","NE7"
"3796","SE1",0,2024-05-13,"SE","SE1"
"3797","SE2",0,2024-05-13,"SE","SE2"
"3798","SE3",0,2024-05-13,"SE","SE3"
"3799","SE4",0,2024-05-13,"SE","SE4"
"3800","SE5",0,2024-05-13,"SE","SE5"
"3801","SE6",0,2024-05-13,"SE","SE6"
"3802","SE7",0,2024-05-13,"SE","SE7"
"3803","aa",0,2024-05-13,"Out of City Limits","Lilyfield"
"3804","bb",0,2024-05-13,"Out of City Limits","North Perimeter"
"3805","cc",0,2024-05-13,"Out of City Limits","West St. Paul"
"3806","dd",0,2024-05-13,"Out of City Limits","East St. Paul"
"3807","ee",0,2024-05-13,"Out of City Limits","Springfield"
"3808","ff",0,2024-05-13,"Out of City Limits","Ritchot"
"3809","gg",2,2024-05-13,"Out of City Limits","MacDonald"
"3810","hh",0,2024-05-13,"Out of City Limits","Headingly"
"3811","ii",0,2024-05-13,"Out of City Limits","Rosser"
"3812","NW1",0,2024-05-08,"NW","NW1"
"3813","NW2",0,2024-05-08,"NW","NW2"
"3814","NW3",0,2024-05-08,"NW","NW3"
"3815","NW4",1,2024-05-08,"NW","NW4"
"3816","NW5",0,2024-05-08,"NW","NW5"
"3817","NW6",0,2024-05-08,"NW","NW6"
"3818","NW7",0,2024-05-08,"NW","NW7"
"3819","SW1",0,2024-05-08,"SW","SW1"
"3820","SW2",0,2024-05-08,"SW","SW2"
"3821","SW3",0,2024-05-08,"SW","SW3"
"3822","SW4",0,2024-05-08,"SW","SW4"
"3823","SW5",0,2024-05-08,"SW","SW5"
"3824","SW6",0,2024-05-08,"SW","SW6"
"3825","SW7",0,2024-05-08,"SW","SW7"
"3826","NE1",0,2024-05-08,"NE","NE1"
"3827","NE2",1,2024-05-08,"NE","NE2"
"3828","NE3",1,2024-05-08,"NE","NE3"
"3829","NE4",0,2024-05-08,"NE","NE4"
"3830","NE5",0,2024-05-08,"NE","NE5"
"3831","NE6",0,2024-05-08,"NE","NE6"
"3832","NE7",0,2024-05-08,"NE","NE7"
"3833","SE1",0,2024-05-08,"SE","SE1"
"3834","SE2",0,2024-05-08,"SE","SE2"
"3835","SE3",0,2024-05-08,"SE","SE3"
"3836","SE4",0,2024-05-08,"SE","SE4"
"3837","SE5",0,2024-05-08,"SE","SE5"
"3838","SE6",0,2024-05-08,"SE","SE6"
"3839","SE7",0,2024-05-08,"SE","SE7"
"3840","aa",1,2024-05-08,"Out of City Limits","Lilyfield"
"3841","bb",10,2024-05-08,"Out of City Limits","North Perimeter"
"3842","cc",1,2024-05-08,"Out of City Limits","West St. Paul"
"3843","dd",0,2024-05-08,"Out of City Limits","East St. Paul"
"3844","ee",0,2024-05-08,"Out of City Limits","Springfield"
"3845","ff",2,2024-05-08,"Out of City Limits","Ritchot"
"3846","gg",1,2024-05-08,"Out of City Limits","MacDonald"
"3847","hh",0,2024-05-08,"Out of City Limits","Headingly"
"3848","ii",0,2024-05-08,"Out of City Limits","Rosser"
"3849","NW1",1,2024-05-10,"NW","NW1"
"3850","NW2",0,2024-05-10,"NW","NW2"
"3851","NW3",0,2024-05-10,"NW","NW3"
"3852","NW4",0,2024-05-10,"NW","NW4"
"3853","NW5",0,2024-05-10,"NW","NW5"
"3854","NW6",0,2024-05-10,"NW","NW6"
"3855","NW7",5,2024-05-10,"NW","NW7"
"3856","SW1",0,2024-05-10,"SW","SW1"
"3857","SW2",0,2024-05-10,"SW","SW2"
"3858","SW3",0,2024-05-10,"SW","SW3"
"3859","SW4",0,2024-05-10,"SW","SW4"
"3860","SW5",0,2024-05-10,"SW","SW5"
"3861","SW6",1,2024-05-10,"SW","SW6"
"3862","SW7",1,2024-05-10,"SW","SW7"
"3863","NE1",1,2024-05-10,"NE","NE1"
"3864","NE2",0,2024-05-10,"NE","NE2"
"3865","NE3",0,2024-05-10,"NE","NE3"
"3866","NE4",0,2024-05-10,"NE","NE4"
"3867","NE5",0,2024-05-10,"NE","NE5"
"3868","NE6",0,2024-05-10,"NE","NE6"
"3869","NE7",0,2024-05-10,"NE","NE7"
"3870","SE1",0,2024-05-10,"SE","SE1"
"3871","SE2",0,2024-05-10,"SE","SE2"
"3872","SE3",0,2024-05-10,"SE","SE3"
"3873","SE4",0,2024-05-10,"SE","SE4"
"3874","SE5",0,2024-05-10,"SE","SE5"
"3875","SE6",0,2024-05-10,"SE","SE6"
"3876","SE7",0,2024-05-10,"SE","SE7"
"3877","aa",5,2024-05-10,"Out of City Limits","Lilyfield"
"3878","bb",7,2024-05-10,"Out of City Limits","North Perimeter"
"3879","cc",0,2024-05-10,"Out of City Limits","West St. Paul"
"3880","dd",0,2024-05-10,"Out of City Limits","East St. Paul"
"3881","ee",0,2024-05-10,"Out of City Limits","Springfield"
"3882","ff",2,2024-05-10,"Out of City Limits","Ritchot"
"3883","gg",2,2024-05-10,"Out of City Limits","MacDonald"
"3884","hh",0,2024-05-10,"Out of City Limits","Headingly"
"3885","ii",0,2024-05-10,"Out of City Limits","Rosser"
